"","BirthYear","HasSibling","Age","Sex","SingleorDoubleParent","ID","t","EducationStat","FinalRelationshipStat","EmploymentStatus"
"30100",1984,"1",13,"0","0",1585,4,"2","2","2"
"30101",1984,"1",13,"0","0",1585,5,"2","4","2"
"30102",1984,"1",13,"0","0",1585,6,"2","6","2"
"30103",1984,"1",13,"0","0",1585,7,"2","6","2"
"30104",1984,"1",13,"0","0",1585,8,"2","6","2"
"30105",1984,"1",13,"0","0",1585,9,"2","6","2"
"30106",1984,"1",13,"0","0",1585,10,"2","6","2"
"30107",1984,"1",13,"0","0",1585,11,"2","6","2"
"30108",1984,"1",13,"0","0",1585,12,"2","6","2"
"30109",1984,"1",13,"0","0",1585,13,"2","6","2"
"30110",1984,"1",13,"0","0",1585,14,"2","6","2"
"30111",1984,"1",13,"0","0",1585,15,"2","6","2"
"30112",1984,"1",13,"0","0",1585,16,"2","6","2"
"30113",1984,"1",13,"0","0",1585,17,"2","6","2"
"30114",1984,"1",13,"0","0",1585,18,"2","6","2"
"30115",1984,"1",13,"0","0",1585,19,"2","6","2"
"30116",1983,"0",14,"1","1",1586,1,"8","2","0"
"30117",1983,"0",14,"1","1",1586,2,"8","2","1"
"30118",1983,"0",14,"1","1",1586,3,"3","4","2"
"30119",1983,"0",14,"1","1",1586,4,"3","4","0"
"30120",1983,"0",14,"1","1",1586,5,"3","4","2"
"30121",1983,"0",14,"1","1",1586,6,"3","6","2"
"30122",1983,"0",14,"1","1",1586,7,"3","6","2"
"30123",1983,"0",14,"1","1",1586,8,"3","6","0"
"30124",1983,"0",14,"1","1",1586,9,"3","6","0"
"30125",1983,"0",14,"1","1",1586,10,"3","6","1"
"30126",1983,"0",14,"1","1",1586,11,"3","6","1"
"30127",1983,"0",14,"1","1",1586,12,"3","6","1"
"30128",1983,"0",14,"1","1",1586,13,"3","6","0"
"30129",1983,"0",14,"1","1",1586,14,"3","6","2"
"30130",1983,"0",14,"1","1",1586,15,"3","6","2"
"30131",1983,"0",14,"1","1",1586,16,"3","6","1"
"30132",1983,"0",14,"1","1",1586,17,"3","6","1"
"30133",1983,"0",14,"1","1",1586,18,"3","6","1"
"30134",1983,"0",14,"1","1",1586,19,"3","6","0"
"30135",1982,"1",15,"1","0",1587,1,"8","0","0"
"30136",1982,"1",15,"1","0",1587,2,"8","0","0"
"30137",1982,"1",15,"1","0",1587,3,"9","0","0"
"30138",1982,"1",15,"1","0",1587,4,"4","0","2"
"30139",1982,"1",15,"1","0",1587,5,"4","0","0"
"30140",1982,"1",15,"1","0",1587,6,"4","0","0"
"30141",1982,"1",15,"1","0",1587,7,"4","0","1"
"30142",1982,"1",15,"1","0",1587,8,"4","0","0"
"30143",1982,"1",15,"1","0",1587,9,"4","0","0"
"30144",1982,"1",15,"1","0",1587,10,"4","0","0"
"30145",1982,"1",15,"1","0",1587,11,"4","0","1"
"30146",1982,"1",15,"1","0",1587,12,"4","0","1"
"30147",1982,"1",15,"1","0",1587,13,"4","0","0"
"30148",1982,"1",15,"1","0",1587,14,"4","0","0"
"30149",1982,"1",15,"1","0",1587,15,"4","1","0"
"30150",1982,"1",15,"1","0",1587,16,"4","1","0"
"30151",1982,"1",15,"1","0",1587,17,"4","1","0"
"30152",1982,"1",15,"1","0",1587,18,"4","1","0"
"30153",1982,"1",15,"1","0",1587,19,"4","1","0"
"30154",1984,"1",13,"0","0",1588,1,"8","0","0"
"30155",1984,"1",13,"0","0",1588,2,"8","0","0"
"30156",1984,"1",13,"0","0",1588,3,"1","0","0"
"30157",1984,"1",13,"0","0",1588,4,"1","2","2"
"30158",1984,"1",13,"0","0",1588,5,"1","2","2"
"30159",1984,"1",13,"0","0",1588,6,"1","4","2"
"30160",1984,"1",13,"0","0",1588,7,"1","2","2"
"30161",1984,"1",13,"0","0",1588,8,"1","2","0"
"30162",1984,"1",13,"0","0",1588,9,"1","2","0"
"30163",1984,"1",13,"0","0",1588,10,"1","2","0"
"30164",1984,"1",13,"0","0",1588,11,"1","2","0"
"30165",1984,"1",13,"0","0",1588,12,"1","2","0"
"30166",1984,"1",13,"0","0",1588,13,"1","2","0"
"30167",1984,"1",13,"0","0",1588,14,"1","2","0"
"30168",1984,"1",13,"0","0",1588,15,"1","2","2"
"30169",1984,"1",13,"0","0",1588,16,"1","2","0"
"30170",1984,"1",13,"0","0",1588,17,"1","2","0"
"30171",1984,"1",13,"0","0",1588,18,"1","2","0"
"30172",1984,"1",13,"0","0",1588,19,"1","2","0"
"30173",1983,"0",14,"1","0",1589,1,"8","2","1"
"30174",1983,"0",14,"1","0",1589,2,"8","2","0"
"30175",1983,"0",14,"1","0",1589,3,"1","2","1"
"30176",1983,"0",14,"1","0",1589,4,"8","2","0"
"30177",1983,"0",14,"1","0",1589,5,"1","2","0"
"30178",1983,"0",14,"1","0",1589,6,"1","4","2"
"30179",1983,"0",14,"1","0",1589,7,"1","4","2"
"30180",1983,"0",14,"1","0",1589,8,"2","2","0"
"30181",1983,"0",14,"1","0",1589,9,"2","2","0"
"30182",1983,"0",14,"1","0",1589,10,"2","2","0"
"30183",1983,"0",14,"1","0",1589,11,"2","2","0"
"30184",1983,"0",14,"1","0",1589,12,"2","2","0"
"30185",1983,"0",14,"1","0",1589,13,"2","2","0"
"30186",1983,"0",14,"1","0",1589,14,"2","2","0"
"30187",1983,"0",14,"1","0",1589,15,"2","2","0"
"30188",1983,"0",14,"1","0",1589,16,"2","2","0"
"30189",1983,"0",14,"1","0",1589,17,"2","2","0"
"30190",1983,"0",14,"1","0",1589,18,"2","2","0"
"30191",1983,"0",14,"1","0",1589,19,"2","2","0"
"30192",1982,"1",15,"0","0",1590,1,"2","1","0"
"30193",1982,"1",15,"0","0",1590,2,"2","1","2"
"30194",1982,"1",15,"0","0",1590,3,"2","1","2"
"30195",1982,"1",15,"0","0",1590,4,"2","1","2"
"30196",1982,"1",15,"0","0",1590,5,"2","1","2"
"30197",1982,"1",15,"0","0",1590,6,"2","1","0"
"30198",1982,"1",15,"0","0",1590,7,"2","1","2"
"30199",1982,"1",15,"0","0",1590,8,"2","1","0"
"30200",1982,"1",15,"0","0",1590,9,"2","1","2"
"30201",1982,"1",15,"0","0",1590,10,"2","1","2"
"30202",1982,"1",15,"0","0",1590,11,"2","1","2"
"30203",1982,"1",15,"0","0",1590,12,"2","1","2"
"30204",1982,"1",15,"0","0",1590,13,"2","1","0"
"30205",1982,"1",15,"0","0",1590,14,"2","1","0"
"30206",1982,"1",15,"0","0",1590,15,"2","1","0"
"30207",1982,"1",15,"0","0",1590,16,"2","1","0"
"30208",1982,"1",15,"0","0",1590,17,"2","1","0"
"30209",1982,"1",15,"0","0",1590,18,"2","1","0"
"30210",1982,"1",15,"0","0",1590,19,"2","1","0"
"30211",1982,"1",15,"1","0",1591,1,"1","2","2"
"30212",1982,"1",15,"1","0",1591,2,"8","2","0"
"30213",1982,"1",15,"1","0",1591,3,"1","2","0"
"30214",1982,"1",15,"1","0",1591,4,"1","2","0"
"30215",1982,"1",15,"1","0",1591,5,"1","4","0"
"30216",1982,"1",15,"1","0",1591,6,"1","4","0"
"30217",1982,"1",15,"1","0",1591,7,"1","2","0"
"30218",1982,"1",15,"1","0",1591,8,"1","2","0"
"30219",1982,"1",15,"1","0",1591,9,"1","2","0"
"30220",1982,"1",15,"1","0",1591,10,"1","2","0"
"30221",1982,"1",15,"1","0",1591,11,"1","2","0"
"30222",1982,"1",15,"1","0",1591,12,"1","2","0"
"30223",1982,"1",15,"1","0",1591,13,"1","2","0"
"30224",1982,"1",15,"1","0",1591,14,"1","2","0"
"30225",1982,"1",15,"1","0",1591,15,"1","2","0"
"30226",1982,"1",15,"1","0",1591,16,"1","2","0"
"30227",1982,"1",15,"1","0",1591,17,"1","2","2"
"30228",1982,"1",15,"1","0",1591,18,"1","2","1"
"30229",1982,"1",15,"1","0",1591,19,"1","2","2"
"30230",1984,"0",13,"0","0",1592,1,"8","1","0"
"30231",1984,"0",13,"0","0",1592,2,"1","1","0"
"30232",1984,"0",13,"0","0",1592,3,"1","3","0"
"30233",1984,"0",13,"0","0",1592,4,"1","1","0"
"30234",1984,"0",13,"0","0",1592,5,"1","2","0"
"30235",1984,"0",13,"0","0",1592,6,"1","2","0"
"30236",1984,"0",13,"0","0",1592,7,"1","2","0"
"30237",1984,"0",13,"0","0",1592,8,"1","2","0"
"30238",1984,"0",13,"0","0",1592,9,"1","2","0"
"30239",1984,"0",13,"0","0",1592,10,"1","4","0"
"30240",1984,"0",13,"0","0",1592,11,"1","4","2"
"30241",1984,"0",13,"0","0",1592,12,"1","4","2"
"30242",1984,"0",13,"0","0",1592,13,"1","4","2"
"30243",1984,"0",13,"0","0",1592,14,"1","4","2"
"30244",1984,"0",13,"0","0",1592,15,"1","4","2"
"30245",1984,"0",13,"0","0",1592,16,"1","4","0"
"30246",1984,"0",13,"0","0",1592,17,"1","4","0"
"30247",1984,"0",13,"0","0",1592,18,"1","4","2"
"30248",1984,"0",13,"0","0",1592,19,"1","4","2"
"30249",1982,"0",15,"0","0",1593,1,"1","2","0"
"30250",1982,"0",15,"0","0",1593,2,"1","2","0"
"30251",1982,"0",15,"0","0",1593,3,"1","2","0"
"30252",1982,"0",15,"0","0",1593,4,"1","6","2"
"30253",1982,"0",15,"0","0",1593,5,"1","6","2"
"30254",1982,"0",15,"0","0",1593,6,"1","6","2"
"30255",1982,"0",15,"0","0",1593,7,"1","8","2"
"30256",1982,"0",15,"0","0",1593,8,"1","8","0"
"30257",1982,"0",15,"0","0",1593,9,"1","8","2"
"30258",1982,"0",15,"0","0",1593,10,"1","8","2"
"30259",1982,"0",15,"0","0",1593,11,"1","6","0"
"30260",1982,"0",15,"0","0",1593,12,"1","6","0"
"30261",1982,"0",15,"0","0",1593,13,"1","6","2"
"30262",1982,"0",15,"0","0",1593,14,"1","8","2"
"30263",1982,"0",15,"0","0",1593,15,"1","8","0"
"30264",1982,"0",15,"0","0",1593,16,"1","8","2"
"30265",1982,"0",15,"0","0",1593,17,"1","8","2"
"30266",1982,"0",15,"0","0",1593,18,"1","8","0"
"30267",1982,"0",15,"0","0",1593,19,"1","8","0"
"30268",1980,"0",17,"0","0",1594,1,"8","1","0"
"30269",1980,"0",17,"0","0",1594,2,"8","1","0"
"30270",1980,"0",17,"0","0",1594,3,"1","1","2"
"30271",1980,"0",17,"0","0",1594,4,"1","1","2"
"30272",1980,"0",17,"0","0",1594,5,"1","1","1"
"30273",1980,"0",17,"0","0",1594,6,"1","1","0"
"30274",1980,"0",17,"0","0",1594,7,"1","3","0"
"30275",1980,"0",17,"0","0",1594,8,"1","1","0"
"30276",1980,"0",17,"0","0",1594,9,"1","1","1"
"30277",1980,"0",17,"0","0",1594,10,"1","1","0"
"30278",1980,"0",17,"0","0",1594,11,"1","1","0"
"30279",1980,"0",17,"0","0",1594,12,"1","1","0"
"30280",1980,"0",17,"0","0",1594,13,"1","3","0"
"30281",1980,"0",17,"0","0",1594,14,"1","3","0"
"30282",1980,"0",17,"0","0",1594,15,"1","3","0"
"30283",1980,"0",17,"0","0",1594,16,"1","3","2"
"30284",1980,"0",17,"0","0",1594,17,"1","3","0"
"30285",1980,"0",17,"0","0",1594,18,"1","3","2"
"30286",1980,"0",17,"0","0",1594,19,"1","3","1"
"30287",1980,"0",17,"0","1",1595,1,"8","1","0"
"30288",1980,"0",17,"0","1",1595,2,"3","1","2"
"30289",1980,"0",17,"0","1",1595,3,"3","6","2"
"30290",1980,"0",17,"0","1",1595,4,"3","6","2"
"30291",1980,"0",17,"0","1",1595,5,"3","6","2"
"30292",1980,"0",17,"0","1",1595,6,"3","6","2"
"30293",1980,"0",17,"0","1",1595,7,"3","6","2"
"30294",1980,"0",17,"0","1",1595,8,"3","6","2"
"30295",1980,"0",17,"0","1",1595,9,"3","6","2"
"30296",1980,"0",17,"0","1",1595,10,"3","6","2"
"30297",1980,"0",17,"0","1",1595,11,"3","6","2"
"30298",1980,"0",17,"0","1",1595,12,"3","6","2"
"30299",1980,"0",17,"0","1",1595,13,"3","6","2"
"30300",1980,"0",17,"0","1",1595,14,"3","6","2"
"30301",1980,"0",17,"0","1",1595,15,"3","6","2"
"30302",1980,"0",17,"0","1",1595,16,"3","6","2"
"30303",1980,"0",17,"0","1",1595,17,"3","6","2"
"30304",1980,"0",17,"0","1",1595,18,"3","6","2"
"30305",1980,"0",17,"0","1",1595,19,"3","6","2"
"30306",1980,"1",17,"0","0",1596,1,"1","3","0"
"30307",1980,"1",17,"0","0",1596,2,"1","3","2"
"30308",1980,"1",17,"0","0",1596,3,"1","4","2"
"30309",1980,"1",17,"0","0",1596,4,"1","2","0"
"30310",1980,"1",17,"0","0",1596,5,"1","4","2"
"30311",1980,"1",17,"0","0",1596,6,"1","4","2"
"30312",1980,"1",17,"0","0",1596,7,"1","4","2"
"30313",1980,"1",17,"0","0",1596,8,"1","4","2"
"30314",1980,"1",17,"0","0",1596,9,"1","4","2"
"30315",1980,"1",17,"0","0",1596,10,"1","4","2"
"30316",1980,"1",17,"0","0",1596,11,"1","4","2"
"30317",1980,"1",17,"0","0",1596,12,"1","4","2"
"30318",1980,"1",17,"0","0",1596,13,"1","4","2"
"30319",1980,"1",17,"0","0",1596,14,"1","4","2"
"30320",1980,"1",17,"0","0",1596,15,"1","4","2"
"30321",1980,"1",17,"0","0",1596,16,"1","4","2"
"30322",1980,"1",17,"0","0",1596,17,"1","6","2"
"30323",1980,"1",17,"0","0",1596,18,"1","6","2"
"30324",1980,"1",17,"0","0",1596,19,"1","6","2"
"30325",1982,"1",15,"0","0",1597,1,"8","2","0"
"30326",1982,"1",15,"0","0",1597,2,"3","2","0"
"30327",1982,"1",15,"0","0",1597,3,"3","2","0"
"30328",1982,"1",15,"0","0",1597,4,"10","2","0"
"30329",1982,"1",15,"0","0",1597,5,"4","2","0"
"30330",1982,"1",15,"0","0",1597,6,"10","2","0"
"30331",1982,"1",15,"0","0",1597,7,"10","2","2"
"30332",1982,"1",15,"0","0",1597,8,"4","4","0"
"30333",1982,"1",15,"0","0",1597,9,"4","4","0"
"30334",1982,"1",15,"0","0",1597,10,"10","4","0"
"30335",1982,"1",15,"0","0",1597,11,"4","4","2"
"30336",1982,"1",15,"0","0",1597,12,"4","6","0"
"30337",1982,"1",15,"0","0",1597,13,"4","6","2"
"30338",1982,"1",15,"0","0",1597,14,"4","6","2"
"30339",1982,"1",15,"0","0",1597,15,"4","6","2"
"30340",1982,"1",15,"0","0",1597,16,"4","6","2"
"30341",1982,"1",15,"0","0",1597,17,"4","6","2"
"30342",1982,"1",15,"0","0",1597,18,"4","6","2"
"30343",1982,"1",15,"0","0",1597,19,"4","6","2"
"30344",1983,"1",14,"0","0",1598,1,"8","2","0"
"30345",1983,"1",14,"0","0",1598,2,"1","2","0"
"30346",1983,"1",14,"0","0",1598,3,"1","2","0"
"30347",1983,"1",14,"0","0",1598,4,"1","2","2"
"30348",1983,"1",14,"0","0",1598,5,"1","2","2"
"30349",1983,"1",14,"0","0",1598,6,"1","2","0"
"30350",1983,"1",14,"0","0",1598,7,"1","4","2"
"30351",1983,"1",14,"0","0",1598,8,"1","4","2"
"30352",1983,"1",14,"0","0",1598,9,"1","2","2"
"30353",1983,"1",14,"0","0",1598,10,"1","4","0"
"30354",1983,"1",14,"0","0",1598,11,"1","4","0"
"30355",1983,"1",14,"0","0",1598,12,"2","4","0"
"30356",1983,"1",14,"0","0",1598,13,"2","2","0"
"30357",1983,"1",14,"0","0",1598,14,"2","2","2"
"30358",1983,"1",14,"0","0",1598,15,"2","2","0"
"30359",1983,"1",14,"0","0",1598,16,"2","4","2"
"30360",1983,"1",14,"0","0",1598,17,"2","4","2"
"30361",1983,"1",14,"0","0",1598,18,"2","4","2"
"30362",1983,"1",14,"0","0",1598,19,"2","4","2"
"30363",1984,"0",13,"0","1",1599,1,"8","2","0"
"30364",1984,"0",13,"0","1",1599,2,"8","2","0"
"30365",1984,"0",13,"0","1",1599,3,"8","2","0"
"30366",1984,"0",13,"0","1",1599,4,"3","2","2"
"30367",1984,"0",13,"0","1",1599,5,"3","2","0"
"30368",1984,"0",13,"0","1",1599,6,"3","2","2"
"30369",1984,"0",13,"0","1",1599,7,"3","4","2"
"30370",1984,"0",13,"0","1",1599,8,"3","4","2"
"30371",1984,"0",13,"0","1",1599,9,"3","4","2"
"30372",1984,"0",13,"0","1",1599,10,"3","4","2"
"30373",1984,"0",13,"0","1",1599,11,"3","4","2"
"30374",1984,"0",13,"0","1",1599,12,"3","4","2"
"30375",1984,"0",13,"0","1",1599,13,"3","4","2"
"30376",1984,"0",13,"0","1",1599,14,"3","4","2"
"30377",1984,"0",13,"0","1",1599,15,"3","4","2"
"30378",1984,"0",13,"0","1",1599,16,"3","4","2"
"30379",1984,"0",13,"0","1",1599,17,"3","4","2"
"30380",1984,"0",13,"0","1",1599,18,"3","4","2"
"30381",1984,"0",13,"0","1",1599,19,"3","4","0"
"30382",1981,"0",16,"1","1",1600,1,"8","1","1"
"30383",1981,"0",16,"1","1",1600,2,"3","3","0"
"30384",1981,"0",16,"1","1",1600,3,"4","1","2"
"30385",1981,"0",16,"1","1",1600,4,"4","3","0"
"30386",1981,"0",16,"1","1",1600,5,"4","3","2"
"30387",1981,"0",16,"1","1",1600,6,"4","3","2"
"30388",1981,"0",16,"1","1",1600,7,"4","5","0"
"30389",1981,"0",16,"1","1",1600,8,"4","5","2"
"30390",1981,"0",16,"1","1",1600,9,"4","6","2"
"30391",1981,"0",16,"1","1",1600,10,"4","6","2"
"30392",1981,"0",16,"1","1",1600,11,"4","6","2"
"30393",1981,"0",16,"1","1",1600,12,"4","8","2"
"30394",1981,"0",16,"1","1",1600,13,"4","8","2"
"30395",1981,"0",16,"1","1",1600,14,"4","8","0"
"30396",1981,"0",16,"1","1",1600,15,"9","8","2"
"30397",1981,"0",16,"1","1",1600,16,"9","8","2"
"30398",1981,"0",16,"1","1",1600,17,"9","8","1"
"30399",1981,"0",16,"1","1",1600,18,"9","8","1"
"30400",1981,"0",16,"1","1",1600,19,"10","8","1"
"30401",1983,"0",14,"1","0",1601,1,"8","2","0"
"30402",1983,"0",14,"1","0",1601,2,"8","2","1"
"30403",1983,"0",14,"1","0",1601,3,"9","2","2"
"30404",1983,"0",14,"1","0",1601,4,"4","6","2"
"30405",1983,"0",14,"1","0",1601,5,"4","6","0"
"30406",1983,"0",14,"1","0",1601,6,"4","6","0"
"30407",1983,"0",14,"1","0",1601,7,"4","6","0"
"30408",1983,"0",14,"1","0",1601,8,"4","6","0"
"30409",1983,"0",14,"1","0",1601,9,"4","6","0"
"30410",1983,"0",14,"1","0",1601,10,"4","6","2"
"30411",1983,"0",14,"1","0",1601,11,"4","8","2"
"30412",1983,"0",14,"1","0",1601,12,"4","8","2"
"30413",1983,"0",14,"1","0",1601,13,"4","8","2"
"30414",1983,"0",14,"1","0",1601,14,"4","8","2"
"30415",1983,"0",14,"1","0",1601,15,"4","8","2"
"30416",1983,"0",14,"1","0",1601,16,"4","8","2"
"30417",1983,"0",14,"1","0",1601,17,"4","8","2"
"30418",1983,"0",14,"1","0",1601,18,"4","8","2"
"30419",1983,"0",14,"1","0",1601,19,"4","8","2"
"30420",1984,"1",13,"0","1",1602,1,"8","1","0"
"30421",1984,"1",13,"0","1",1602,2,"8","1","1"
"30422",1984,"1",13,"0","1",1602,3,"3","1","0"
"30423",1984,"1",13,"0","1",1602,4,"3","1","2"
"30424",1984,"1",13,"0","1",1602,5,"3","1","2"
"30425",1984,"1",13,"0","1",1602,6,"10","1","0"
"30426",1984,"1",13,"0","1",1602,7,"10","1","0"
"30427",1984,"1",13,"0","1",1602,8,"4","1","0"
"30428",1984,"1",13,"0","1",1602,9,"9","1","2"
"30429",1984,"1",13,"0","1",1602,10,"9","1","2"
"30430",1984,"1",13,"0","1",1602,11,"10","1","2"
"30431",1984,"1",13,"0","1",1602,12,"6","1","2"
"30432",1984,"1",13,"0","1",1602,13,"6","1","2"
"30433",1984,"1",13,"0","1",1602,14,"6","1","2"
"30434",1984,"1",13,"0","1",1602,15,"6","1","2"
"30435",1984,"1",13,"0","1",1602,16,"6","1","2"
"30436",1984,"1",13,"0","1",1602,17,"6","1","2"
"30437",1984,"1",13,"0","1",1602,18,"6","1","2"
"30438",1984,"1",13,"0","1",1602,19,"6","1","2"
"30439",1982,"1",15,"1","1",1603,1,"8","2","0"
"30440",1982,"1",15,"1","1",1603,2,"3","4","1"
"30441",1982,"1",15,"1","1",1603,3,"9","2","1"
"30442",1982,"1",15,"1","1",1603,4,"9","2","1"
"30443",1982,"1",15,"1","1",1603,5,"4","4","1"
"30444",1982,"1",15,"1","1",1603,6,"4","2","2"
"30445",1982,"1",15,"1","1",1603,7,"4","2","2"
"30446",1982,"1",15,"1","1",1603,8,"4","2","0"
"30447",1982,"1",15,"1","1",1603,9,"10","2","0"
"30448",1982,"1",15,"1","1",1603,10,"10","2","0"
"30449",1982,"1",15,"1","1",1603,11,"10","2","0"
"30450",1982,"1",15,"1","1",1603,12,"10","6","0"
"30451",1982,"1",15,"1","1",1603,13,"10","6","0"
"30452",1982,"1",15,"1","1",1603,14,"6","6","0"
"30453",1982,"1",15,"1","1",1603,15,"6","6","0"
"30454",1982,"1",15,"1","1",1603,16,"6","6","2"
"30455",1982,"1",15,"1","1",1603,17,"6","6","2"
"30456",1982,"1",15,"1","1",1603,18,"6","6","2"
"30457",1982,"1",15,"1","1",1603,19,"6","6","2"
"30458",1981,"0",16,"1","0",1604,1,"3","0","1"
"30459",1981,"0",16,"1","0",1604,2,"4","2","1"
"30460",1981,"0",16,"1","0",1604,3,"4","4","2"
"30461",1981,"0",16,"1","0",1604,4,"4","4","2"
"30462",1981,"0",16,"1","0",1604,5,"4","4","2"
"30463",1981,"0",16,"1","0",1604,6,"4","4","1"
"30464",1981,"0",16,"1","0",1604,7,"9","4","2"
"30465",1981,"0",16,"1","0",1604,8,"4","4","2"
"30466",1981,"0",16,"1","0",1604,9,"4","4","0"
"30467",1981,"0",16,"1","0",1604,10,"4","6","0"
"30468",1981,"0",16,"1","0",1604,11,"4","6","0"
"30469",1981,"0",16,"1","0",1604,12,"4","6","0"
"30470",1981,"0",16,"1","0",1604,13,"4","6","0"
"30471",1981,"0",16,"1","0",1604,14,"4","6","0"
"30472",1981,"0",16,"1","0",1604,15,"4","6","0"
"30473",1981,"0",16,"1","0",1604,16,"4","6","0"
"30474",1981,"0",16,"1","0",1604,17,"4","6","0"
"30475",1981,"0",16,"1","0",1604,18,"4","6","0"
"30476",1981,"0",16,"1","0",1604,19,"4","6","0"
"30477",1983,"0",14,"0","1",1605,1,"8","0","2"
"30478",1983,"0",14,"0","1",1605,2,"2","0","1"
"30479",1983,"0",14,"0","1",1605,3,"2","0","1"
"30480",1983,"0",14,"0","1",1605,4,"2","2","2"
"30481",1983,"0",14,"0","1",1605,5,"2","2","2"
"30482",1983,"0",14,"0","1",1605,6,"2","2","0"
"30483",1983,"0",14,"0","1",1605,7,"2","2","2"
"30484",1983,"0",14,"0","1",1605,8,"2","4","2"
"30485",1983,"0",14,"0","1",1605,9,"2","6","2"
"30486",1983,"0",14,"0","1",1605,10,"2","6","2"
"30487",1983,"0",14,"0","1",1605,11,"2","6","1"
"30488",1983,"0",14,"0","1",1605,12,"2","8","2"
"30489",1983,"0",14,"0","1",1605,13,"2","8","2"
"30490",1983,"0",14,"0","1",1605,14,"2","8","2"
"30491",1983,"0",14,"0","1",1605,15,"2","8","2"
"30492",1983,"0",14,"0","1",1605,16,"2","8","2"
"30493",1983,"0",14,"0","1",1605,17,"2","8","1"
"30494",1983,"0",14,"0","1",1605,18,"2","8","2"
"30495",1983,"0",14,"0","1",1605,19,"2","8","0"
"30496",1984,"1",13,"0","0",1606,1,"8","0","2"
"30497",1984,"1",13,"0","0",1606,2,"8","0","1"
"30498",1984,"1",13,"0","0",1606,3,"3","0","2"
"30499",1984,"1",13,"0","0",1606,4,"9","2","2"
"30500",1984,"1",13,"0","0",1606,5,"4","2","2"
"30501",1984,"1",13,"0","0",1606,6,"4","4","2"
"30502",1984,"1",13,"0","0",1606,7,"4","4","2"
"30503",1984,"1",13,"0","0",1606,8,"4","6","2"
"30504",1984,"1",13,"0","0",1606,9,"4","6","2"
"30505",1984,"1",13,"0","0",1606,10,"4","6","2"
"30506",1984,"1",13,"0","0",1606,11,"4","6","2"
"30507",1984,"1",13,"0","0",1606,12,"4","6","2"
"30508",1984,"1",13,"0","0",1606,13,"4","6","2"
"30509",1984,"1",13,"0","0",1606,14,"4","6","2"
"30510",1984,"1",13,"0","0",1606,15,"4","6","2"
"30511",1984,"1",13,"0","0",1606,16,"4","6","2"
"30512",1984,"1",13,"0","0",1606,17,"4","6","2"
"30513",1984,"1",13,"0","0",1606,18,"4","6","2"
"30514",1984,"1",13,"0","0",1606,19,"4","6","2"
"30515",1981,"1",16,"1","0",1607,1,"2","2","2"
"30516",1981,"1",16,"1","0",1607,2,"2","2","2"
"30517",1981,"1",16,"1","0",1607,3,"2","2","2"
"30518",1981,"1",16,"1","0",1607,4,"2","2","2"
"30519",1981,"1",16,"1","0",1607,5,"2","2","2"
"30520",1981,"1",16,"1","0",1607,6,"2","2","2"
"30521",1981,"1",16,"1","0",1607,7,"2","4","2"
"30522",1981,"1",16,"1","0",1607,8,"2","2","2"
"30523",1981,"1",16,"1","0",1607,9,"2","4","2"
"30524",1981,"1",16,"1","0",1607,10,"2","4","2"
"30525",1981,"1",16,"1","0",1607,11,"2","4","2"
"30526",1981,"1",16,"1","0",1607,12,"9","6","2"
"30527",1981,"1",16,"1","0",1607,13,"4","8","2"
"30528",1981,"1",16,"1","0",1607,14,"4","8","2"
"30529",1981,"1",16,"1","0",1607,15,"4","8","2"
"30530",1981,"1",16,"1","0",1607,16,"4","6","2"
"30531",1981,"1",16,"1","0",1607,17,"4","6","2"
"30532",1981,"1",16,"1","0",1607,18,"4","6","2"
"30533",1981,"1",16,"1","0",1607,19,"4","6","2"
"30534",1983,"1",14,"1","0",1608,1,"1","2","2"
"30535",1983,"1",14,"1","0",1608,2,"1","2","2"
"30536",1983,"1",14,"1","0",1608,3,"2","2","2"
"30537",1983,"1",14,"1","0",1608,4,"2","2","0"
"30538",1983,"1",14,"1","0",1608,5,"2","6","2"
"30539",1983,"1",14,"1","0",1608,6,"2","6","0"
"30540",1983,"1",14,"1","0",1608,7,"2","6","0"
"30541",1983,"1",14,"1","0",1608,8,"2","6","0"
"30542",1983,"1",14,"1","0",1608,9,"9","6","0"
"30543",1983,"1",14,"1","0",1608,10,"9","6","0"
"30544",1983,"1",14,"1","0",1608,11,"9","6","0"
"30545",1983,"1",14,"1","0",1608,12,"5","6","2"
"30546",1983,"1",14,"1","0",1608,13,"5","6","0"
"30547",1983,"1",14,"1","0",1608,14,"5","6","2"
"30548",1983,"1",14,"1","0",1608,15,"5","8","2"
"30549",1983,"1",14,"1","0",1608,16,"5","8","2"
"30550",1983,"1",14,"1","0",1608,17,"5","8","2"
"30551",1983,"1",14,"1","0",1608,18,"5","8","2"
"30552",1983,"1",14,"1","0",1608,19,"5","8","2"
"30553",1982,"0",15,"0","0",1609,1,"1","2","2"
"30554",1982,"0",15,"0","0",1609,2,"2","2","2"
"30555",1982,"0",15,"0","0",1609,3,"2","2","2"
"30556",1982,"0",15,"0","0",1609,4,"2","2","2"
"30557",1982,"0",15,"0","0",1609,5,"2","2","2"
"30558",1982,"0",15,"0","0",1609,6,"2","2","2"
"30559",1982,"0",15,"0","0",1609,7,"2","4","2"
"30560",1982,"0",15,"0","0",1609,8,"2","6","2"
"30561",1982,"0",15,"0","0",1609,9,"2","6","2"
"30562",1982,"0",15,"0","0",1609,10,"2","6","0"
"30563",1982,"0",15,"0","0",1609,11,"2","6","2"
