,Not Sexually Active,Single and Sexually Active,Single and is Parent,Cohabilitating,Cohabilitating and is Parent,Married and Without Children,Married is a Parent,Divorced,Divorced and is a Parent,Prediction,ActualValue,ID,t
3941,2.222383526679151e-06,0.9252943433080939,0.0009598752250080836,0.06427832980984861,0.00012971579747873764,0.009176070865193987,7.60346070699111e-05,8.174582253371246e-05,1.662181246319611e-06,Single and Sexually Active,Single and Sexually Active,1570,13
3942,2.656784985771342e-06,0.923953400723809,0.0005075533308022328,0.06550106167903097,5.8989392938646736e-05,0.009874590756056258,3.130958130885694e-05,6.973876790944212e-05,6.989831587778188e-07,Single and Sexually Active,Single and Sexually Active,1570,14
3943,3.174958181852552e-06,0.9222834840849802,0.0002682827714222485,0.06672311251401772,2.6816320396101433e-05,0.010622473459260713,1.288805605071339e-05,5.947400358434138e-05,2.9383210617926965e-07,Single and Sexually Active,Cohabilitating,1570,15
3944,2.2467206381707448e-07,0.067947215967988,2.2962604707496104e-05,0.7429025618867265,1.056766788944288e-08,0.18591379759604768,0.00013368989866867345,0.003076405144459783,3.1316616701266277e-06,Cohabilitating,Married and Without Children,1570,16
3945,1.292805631538072e-08,3.6497750556542264e-05,2.761215407480869e-09,1.4626463146338291e-05,1.6587677262789977e-10,0.9864317826148689,9.256022266280503e-09,0.013516812060622399,2.559996349278566e-07,Married and Without Children,Married and Without Children,1570,17
3946,1.4402174059555153e-08,3.396203309328045e-05,1.3605816483764589e-09,1.3889304459994344e-05,7.029493842518432e-11,0.9892061882465574,3.55179397154559e-09,0.01074584071160433,1.0031944041891646e-07,Married and Without Children,Married and Without Children,1570,18
3947,1.603513867358095e-08,3.158428920288307e-05,6.700369828190347e-10,1.3181702912514127e-05,2.977229937659198e-11,0.9914171723728712,1.3621376135022299e-09,0.008538004248047893,3.928987984654765e-08,Married and Without Children,Married and Without Children,1570,19
3948,4.637285811069409e-06,0.8993628255377886,0.01032347733926162,0.08195259378912054,0.0021087868582588187,0.005353777508801141,0.0008588594105210774,3.304092321559398e-05,2.0013472215475796e-06,Single and Sexually Active,Single and Sexually Active,1573,8
3949,5.576406938323526e-06,0.9033546607986216,0.005490932496566179,0.08400393985236591,0.0009646437158042158,0.005795299189176037,0.00035574698555584895,2.835398283052374e-05,8.465721412246009e-07,Single and Sexually Active,Single and Sexually Active,1573,9
3950,6.683760567725038e-06,0.9043935920507493,0.00291099882592162,0.08582472821826383,0.0004398220739609804,0.006252694852131205,0.00014687105301615714,2.4252236802241492e-05,3.569285868537328e-07,Single and Sexually Active,Cohabilitating,1573,10
3951,4.1683064646892604e-07,0.058720859645816,0.0002195826837714353,0.8421620916304482,1.5275121923503014e-07,0.09644526147947385,0.0013426879132576602,0.0011055944431852967,3.3526221818488725e-06,Cohabilitating,Cohabilitating,1573,11
3952,4.874757900317353e-07,0.057361246033215574,0.00011358500444513674,0.8395285214093863,6.79550526157122e-08,0.10153113766288165,0.0005408751695233024,0.0009227000842736211,1.3792054318142716e-06,Cohabilitating,Cohabilitating,1573,12
3953,5.695987949251977e-07,0.05598444134171997,5.870383991295258e-05,0.8361762377464955,3.020517949570435e-08,0.1067923664457234,0.00021769156890199398,0.0007693923670469439,5.668862247585006e-07,Cohabilitating,Cohabilitating,1573,13
3954,6.6518110773224e-07,0.05460984641060175,3.032262918623524e-05,0.8323673233395202,1.341825135322356e-08,0.112262834197646,8.756710833204374e-05,0.0006411948431348882,2.328722197806807e-07,Cohabilitating,Cohabilitating,1573,14
3955,7.764576751066769e-07,0.053245339233778124,1.5655762950149677e-05,0.8282076932811375,5.958232716758658e-09,0.11796110474433018,3.5208493648427026e-05,0.0005341204487411554,9.561950675269129e-08,Cohabilitating,Cohabilitating,1573,15
3956,9.059865866468697e-07,0.051894142620424966,8.079932231651113e-06,0.8237389421498379,2.644631097414802e-09,0.12389898815577766,1.4150767008254075e-05,0.0004447484969580822,3.924654357789584e-08,Cohabilitating,Cohabilitating,1573,16
3957,1.0567129433393913e-06,0.050557589834646366,4.168429666230934e-06,0.8189760724521621,1.1733944163354613e-09,0.13008522321599897,5.685174435497085e-06,0.0003701869044643444,1.610228869299098e-08,Cohabilitating,Cohabilitating,1573,17
3958,1.232034297852168e-06,0.0492362417424662,2.1496499740954385e-06,0.8139230376277836,5.204193622267551e-10,0.13652704339726168,2.283169322848511e-06,0.0003080052545161686,6.603958184517753e-09,Cohabilitating,Cohabilitating,1573,18
3959,1.4358717994158461e-06,0.04793034172588887,1.1081284842788024e-06,0.808579200786328,2.307225122364437e-10,0.14323082751460134,9.165571369854619e-07,0.00025616647766554096,2.7073731503074503e-09,Cohabilitating,Cohabilitating,1573,19
3960,0.00014408483208137437,0.00045229227488019106,0.8290840645708057,1.731847831919361e-05,0.11283161394213821,7.424164239368126e-06,0.057274069735794485,7.404420449569108e-05,0.00011508779724569315,Single and is Parent,Single and is Parent,1579,8
3961,0.00031654964978396075,0.00014641784633873646,0.7420826991110995,2.8848689542827497e-06,0.17107127956596854,1.7983441780432613e-06,0.08616020372908542,0.00012539744650058742,9.276943809097153e-05,Single and is Parent,Single and is Parent,1579,9
3962,0.000340141847539207,0.00014387933316954834,0.8209148579241212,7.633225466761143e-07,0.13495151860602714,1.0988960331734016e-07,0.04340488197405255,0.00023381328592258428,1.003381701785459e-05,Single and is Parent,Single and is Parent,1579,10
3963,0.0003179696392442424,0.0001266845782211713,0.8134821752662658,1.0600803213311152e-06,0.1415797469361015,1.4494883341917632e-07,0.04418835637481675,0.00029463990303897056,9.222273156825148e-06,Single and is Parent,Single and is Parent,1579,11
3964,0.0002557177164034306,9.883533340902665e-05,0.714075772941848,7.641178636969341e-06,0.19533919225357352,4.081214172854955e-06,0.08989938870300983,0.00024814072244907744,7.122993649725949e-05,Single and is Parent,Single and is Parent,1579,12
3965,0.00023791003420984752,8.66091785038466e-05,0.7042398201593412,1.0561300239310499e-05,0.2039572263992042,5.3576440795906815e-06,0.09108615318992846,0.00031120514908834497,6.515694540521483e-05,Single and is Parent,Single and is Parent,1579,13
3966,0.00022122029148762836,7.585354211875175e-05,0.6941560546379183,1.458930770197805e-05,0.21283794941576825,7.029405401816201e-06,0.0922376526920029,0.0003900818688503066,5.9568838750093295e-05,Single and is Parent,Married is a Parent,1579,14
3967,3.881412094848876e-05,1.5513802761196257e-05,6.2937495739073516e-06,4.6787673854045994e-06,7.490780981483337e-06,1.5202925796457129e-06,0.990394421794163,6.153541089283188e-05,0.009469731280714056,Married is a Parent,Married is a Parent,1579,15
3968,3.567310246684155e-05,1.3429787404176735e-05,6.131756812819146e-06,6.388334888262382e-06,7.726378748478656e-06,1.971563789649831e-06,0.9912951754638517,7.623826795972687e-05,0.00855726534407823,Married is a Parent,Married is a Parent,1579,16
3969,3.278320261570859e-05,1.1624636460848596e-05,5.9733746724047275e-06,8.721742598957774e-06,7.968640933380875e-06,2.5565474673377873e-06,0.9921039289318437,9.444529064442717e-05,0.007731997632763199,Married is a Parent,Married is a Parent,1579,17
3970,3.012482122283004e-05,1.0061256618259558e-05,5.818582465872912e-06,1.1906427175753838e-05,8.217791651473533e-06,3.3148165003572833e-06,0.9928278482375287,0.00011699039238198327,0.006985717674454588,Married is a Parent,Married is a Parent,1579,18
3971,2.7679799404740094e-05,8.707438825230671e-06,5.6673494404895805e-06,1.6252681117539546e-05,8.474056481549827e-06,4.297644452727671e-06,0.9934730512765347,0.00014490569278764956,0.0063109640609552535,Married is a Parent,Married is a Parent,1579,19
3972,9.626686645180817e-05,0.0003319792976477272,2.782919702612036e-05,4.56514702902176e-05,2.0575688897953353e-05,1.9108348545071278e-05,0.903493946620284,3.356767461634285e-05,0.09593107483624086,Married is a Parent,Married is a Parent,1583,8
3973,8.922995477796022e-05,0.00028983083288662494,2.7343798830228903e-05,6.286279707234593e-05,2.140355879930185e-05,2.4991338834634885e-05,0.9120166458225547,4.194226539040631e-05,0.08742574963085373,Married is a Parent,Married is a Parent,1583,9
3974,0.00020469965395105306,0.000478858194381634,4.514902339529894e-05,9.848830630680334e-05,2.4513658525048176e-05,6.832065344854641e-05,0.8503319223388656,4.00383071492054e-05,0.14870800986397667,Married is a Parent,Married is a Parent,1583,10
3975,0.00019072270727203813,0.0004202347514120197,4.459210688324765e-05,0.0001363248591285652,2.5632513473033428e-05,8.981933529693943e-05,0.8628145457569177,5.0287238940230925e-05,0.13622784073067618,Married is a Parent,Married is a Parent,1583,11
3976,0.00017747600411367024,0.00036832309258027525,4.39865164292318e-05,0.00018845922071477106,2.6768633481858914e-05,0.00011793415695041446,0.8743763002170292,6.308001964568234e-05,0.12463767213905484,Married is a Parent,Married is a Parent,1583,12
3977,0.00016495464306910717,0.00032244347767923417,4.33379943407556e-05,0.000260224023554391,2.7922151016385972e-05,0.00015466677861529268,0.8850482760842544,7.903391800725326e-05,0.11389914092946313,Married is a Parent,Married is a Parent,1583,13
3978,0.0001531474777138847,0.00028196723549079336,4.265190664799881e-05,0.0003589201048700388,2.909323022273513e-05,0.00020261653087529416,0.8948617502016982,9.891350833020472e-05,0.10397093980415063,Married is a Parent,Married is a Parent,1583,14
3979,0.00014203808347011882,0.0002463164105737948,4.193317460815333e-05,0.0004945359130200521,3.0282007782125305e-05,0.0002651565510201366,0.9038462920520001,0.0001236651563549056,0.09480978065117075,Married is a Parent,Married is a Parent,1583,15
3980,5.1382251095453116e-05,0.00010976029328841717,2.3682724657015314e-05,0.0005781383982045379,2.7635849537271685e-05,0.0001602579907799422,0.9541375380477557,0.00019535829959482125,0.04471624614508694,Married is a Parent,Married is a Parent,1583,16
3981,4.7373580087194624e-05,9.531649930299739e-05,2.314616699646036e-05,0.0007918811191311556,2.859523476864737e-05,0.0002084852350117305,0.958026984475179,0.000242801706811784,0.04053541598271109,Married is a Parent,Married is a Parent,1583,17
3982,4.3655210492296026e-05,8.273089252877016e-05,2.2610142521078878e-05,0.0010840890625269232,2.957272295795388e-05,0.00027108639040931737,0.9614380431660312,0.00030161185348758136,0.036726600559044725,Married is a Parent,Married is a Parent,1583,18
3983,4.0208074409004036e-05,7.177028051823859e-05,2.2075209079351503e-05,0.0014833623282664067,3.0567946951731303e-05,0.00035230388645433327,0.9643666244074354,0.00037447461558941036,0.03325861325129622,Married is a Parent,Married is a Parent,1583,19
3984,1.5228671844600722e-09,4.098681625732762e-08,7.433742981301411e-06,1.1695905571442541e-08,2.50129718347806e-06,6.487366504216325e-10,0.9572246352291682,2.1538320166606587e-08,0.04276535333802126,Married is a Parent,Married is a Parent,1585,8
3985,4.4171111737164475e-09,9.930091461801237e-08,9.537034284827565e-06,2.8917218173317738e-08,2.759848571102762e-06,1.6938294659555499e-09,0.9563540995006968,4.4581988278373134e-08,0.043633424705385546,Married is a Parent,Married is a Parent,1585,9
3986,1.2811686548696245e-08,2.405769336925381e-07,1.2235192852572364e-05,7.149420525864591e-08,3.045067232750823e-06,4.422446684649333e-09,0.9554660351631565,9.227811428362934e-08,0.04451826299337145,Married is a Parent,Married is a Parent,1585,10
3987,3.7159138654513204e-08,5.828356137430342e-07,1.5696385405001912e-05,1.7675696395327237e-07,3.3596951903597242e-06,1.154640768211054e-08,0.954559803468983,1.909982324197547e-07,0.0454201411540652,Married is a Parent,Married is a Parent,1585,11
3988,1.0777446489478455e-07,1.4119817385006467e-06,2.0136286935077842e-05,4.369916380202397e-07,3.7067540620312837e-06,3.014547087885562e-08,0.9536344553107226,3.953219127307733e-07,0.046339319433055505,Married is a Parent,Married is a Parent,1585,12
3989,3.1257643814949666e-07,3.4205993176679883e-06,2.58314779224919e-05,1.0803384820554484e-06,4.089571379073261e-06,7.87022924223967e-08,0.9526883440438639,8.182058003747561e-07,0.047276024484503916,Married is a Parent,Married is a Parent,1585,13
3990,9.065363055115326e-07,8.286362541572223e-06,3.313658272760816e-05,2.6707618645342292e-06,4.511805966024126e-06,2.054666281800372e-07,0.9517181908815417,1.6934127321917397e-06,0.04823039818969286,Married is a Parent,Married is a Parent,1585,14
3991,2.629053627557054e-06,2.0072937658770998e-05,4.250611990148719e-05,6.602307784622443e-06,4.97746615052008e-06,5.36389768285684e-07,0.9507168006900751,3.5046799758387007e-06,0.04920237035505781,Married is a Parent,Married is a Parent,1585,15
3992,7.624147048814386e-06,4.8622302054981704e-05,5.4522126082995414e-05,1.6320518121424294e-05,5.4909032586822986e-06,1.4002231444800232e-06,0.9496674281379281,7.252896657547603e-06,0.050191338745702925,Married is a Parent,Married is a Parent,1585,16
3993,2.210762742950611e-05,0.00011776579058819988,6.992832994565395e-05,4.0339561366442556e-05,6.05673152031078e-06,3.654879580604609e-06,0.9485297803188589,1.5008374762118363e-05,0.05119535838594829,Married is a Parent,Married is a Parent,1585,17
3994,6.409241064463358e-05,0.00028517823946358554,8.96699911039959e-05,9.968779681077373e-05,6.679538390603699e-06,9.538113584832528e-06,0.9472050291562663,3.1050560087388926e-05,0.05220907419364787,Married is a Parent,Married is a Parent,1585,18
3995,0.0001857255648542155,0.0006902624155642402,0.00011493219701633612,0.0002462370705181389,7.363006593399294e-06,2.4880122766488374e-05,0.945447965280875,6.421046615193401e-05,0.0532184238756603,Married is a Parent,Married is a Parent,1585,19
3996,6.554836919029054e-06,0.0008010569727491284,0.23012031531613905,8.716681435367716e-05,0.7520899135252384,8.987372081635125e-05,0.013594809800326367,0.0004731275928714518,0.0027371814205866944,Cohabilitating and is Parent,Single and is Parent,1589,8
3997,1.852777335750328e-05,0.0003756563123547172,0.8692459954593628,0.00012048355109927788,0.12664588168789992,0.00014610740832405355,0.0027285523929273586,0.0006694859667989708,4.9309447875537654e-05,Single and is Parent,Single and is Parent,1589,9
3998,1.7344027418594395e-05,0.00033122046190464194,0.8625688250136195,0.00016755584234627553,0.1330502091530846,0.00019298852642636108,0.0027816513807351713,0.0008448215622750158,4.5384032189818524e-05,Single and is Parent,Single and is Parent,1589,10
3999,1.6228427180076358e-05,0.0002919062433268634,0.8555483830025818,0.0002329116163781844,0.1397139622015939,0.00025479476494060915,0.002834476494468725,0.0010655853945605346,4.175185496922849e-05,Single and is Parent,Single and is Parent,1589,11
4000,1.5176997496371902e-05,0.0002571298881459805,0.8481610871001574,0.00032359788538970807,0.14663816199788673,0.0003362269050685019,0.0028868616530080176,0.0013433663961388293,3.839117670867186e-05,Single and is Parent,Single and is Parent,1589,12
4001,1.418594168602921e-05,0.00022637299374507093,0.8403786076223247,0.0004493482731032774,0.15382151487563192,0.00044344248742264863,0.0029386100525868562,0.0016926360172989528,3.528173620047983e-05,Single and is Parent,Single and is Parent,1589,13
4002,1.3251623045477795e-05,0.00019917520060483662,0.8321665009153524,0.0006235899027715332,0.16125966571431635,0.0005844949131375843,0.0029894861353516426,0.0021314309652951985,3.2404630125018174e-05,Single and is Parent,Single and is Parent,1589,14
4003,1.2370545659625926e-05,0.000175127679047995,0.8234824531473174,0.0008648164696820999,0.16894420759548961,0.0007698977490744247,0.0030392050848179085,0.0026821795303425596,2.974219856842529e-05,Single and is Parent,Single and is Parent,1589,15
4004,1.153933440394909e-05,0.00015386733799895098,0.8142740405547798,0.0011984528391303713,0.17686136666841792,0.001013345360338837,0.003087419125714481,0.003372690863173034,2.727791604259967e-05,Single and is Parent,Single and is Parent,1589,16
4005,1.075471411975187e-05,0.000135071678674643,0.8044758997824518,0.0016593735152786164,0.1849902570584462,0.0013326255195796866,0.0031336997429222114,0.004237321700706818,2.4996287820271146e-05,Single and is Parent,Single and is Parent,1589,17
4006,1.0013488113541389e-05,0.00011845422593971747,0.7940061963087035,0.002295280486520148,0.19330057231363665,0.001750762245787377,0.003177514774168691,0.005318323405339642,2.2882751790625998e-05,Single and is Parent,Single and is Parent,1589,18
4007,9.312516432408576e-06,0.00010376047954583892,0.7827622887051582,0.003171191905111721,0.20174954930549058,0.0022974251400723874,0.0032181992140365564,0.0066673491474814025,2.0923586670835213e-05,Single and is Parent,Single and is Parent,1589,19
4008,4.619236188507875e-06,0.0006997071294330039,0.1901466846350096,7.039290389894456e-05,0.7903561940434792,2.877667575084874e-05,0.015976119459622375,0.0007915019831078283,0.0019260039335096423,Cohabilitating and is Parent,Married is a Parent,1609,8
4009,6.114220997750602e-05,0.0019016521086653115,0.00016396431200525646,0.0005605856446540457,0.00011139591477600198,0.00019138197090704003,0.8437845205232627,0.0034981029707450146,0.14972725434500717,Married is a Parent,Married is a Parent,1609,9
4010,0.00013360851642082132,0.00299281575841372,0.0002578846041632571,0.0008366031859365175,0.0001215284559430293,0.0004983679273284284,0.7493830158899627,0.003180848510557119,0.24259532715127438,Married is a Parent,Married is a Parent,1609,10
4011,5.291298133017993e-05,0.001459995982090235,0.00015944801082952716,0.001070713456050281,0.00012141878981571696,0.0003297518073374207,0.8660441145678732,0.005501071234425461,0.12526057317024808,Married is a Parent,Married is a Parent,1609,11
4012,4.910632537888653e-05,0.001276223129655497,0.00015686232506496986,0.0014762284128410103,0.00012646165841319137,0.00043181221212801595,0.8753039738327855,0.006882072818437972,0.11429725928529498,Married is a Parent,Married is a Parent,1609,12
4013,0.0001289618058413036,0.002456724213770609,0.0003007667548784787,0.002351427992927368,0.0002543267375914956,0.00046478525422147786,0.8849715355667072,0.02622082957072851,0.0828506421033338,Married is a Parent,Married is a Parent,1609,13
4014,2.004354822226941e-05,0.0001475235263077193,3.3083074139872466e-05,0.00013366646383035127,3.731897536016516e-05,1.100959479056319e-05,0.9912764499094452,0.0009140477886642764,0.007426857119239657,Married is a Parent,Married is a Parent,1609,14
4015,1.8413515658445744e-05,0.00012765068239638965,3.221753475678033e-05,0.00018242722979033979,3.847597104278365e-05,1.4271380197307628e-05,0.991746278023885,0.0011319514555741665,0.006708314206698792,Married is a Parent,Married is a Parent,1609,15
4016,5.976197579980445e-06,5.014235620779468e-05,1.6093173704090462e-05,0.00021544361531022254,2.0538270908737618e-05,2.2500155416243204e-05,0.9915838362521935,0.00046015709031279266,0.007625312888366696,Married is a Parent,Married is a Parent,1609,16
4017,3.088861509364169e-06,0.0006367087458990883,1.4198303896109664e-05,0.00010303294833702479,9.938687848356693e-06,2.6295747795123917e-05,0.9951944823675494,0.0002545026060197317,0.00375775173114578,Married is a Parent,Married is a Parent,1609,17
4018,2.837297808376274e-06,0.0005508673681785297,1.3825068456091382e-05,0.00014060077270062332,1.0245503456163678e-05,3.4081958424700566e-05,0.9955386505117128,0.0003151341793386409,0.0033937573399241173,Married is a Parent,Married is a Parent,1609,18
4019,2.6060202047452595e-06,0.0004765622618812789,1.3460602011097284e-05,0.00019185170254685667,1.0560972894306796e-05,4.417025730803796e-05,0.9958058241366363,0.00039018013516589644,0.0030647839113514966,Married is a Parent,Married is a Parent,1609,19
4020,4.736994552893678e-06,8.291350985794975e-05,0.003327891377289514,5.129621682301736e-05,9.225353315159343e-06,1.1117370743936802e-05,0.9576001029732766,0.0003929138463306396,0.03851980235781044,Married is a Parent,Married is a Parent,1613,8
4021,7.487311155100613e-06,9.607595907723826e-05,0.0020204148147211364,0.0001131330037255245,1.478851041708673e-05,1.512889787425945e-05,0.9007224084367356,0.00035233904983556104,0.09665822401645864,Married is a Parent,Divorced and is a Parent,1613,9
4022,3.4320253909094054e-06,1.0508246003782967e-05,0.009444772763177758,9.252810230439855e-06,1.4644941707346123e-05,1.7145945870149595e-06,0.14501660731928237,3.8100904266072704e-05,0.8454609663953544,Divorced and is a Parent,Divorced and is a Parent,1613,10
4023,1.3944859124821061e-05,8.496036443193669e-06,0.007276185676726872,6.801901066210813e-06,1.1796647333415938e-05,3.71118332215609e-06,0.21734644437294315,6.4124632035547605e-06,0.7753262068598367,Divorced and is a Parent,Divorced and is a Parent,1613,11
4024,1.931512970853126e-05,2.0431664507495658e-05,0.004414510817917728,1.8934623396453022e-05,1.900455238683238e-05,4.244511822107351e-06,0.14452174415729696,6.422453297819938e-05,0.8509175900099857,Divorced and is a Parent,Divorced and is a Parent,1613,12
4025,2.5591150111361e-06,7.98194184372736e-06,0.00038849586174764307,8.382842379173676e-06,8.746044021457556e-06,1.7227004249864263e-06,0.0769659374916229,4.1972842991391106e-05,0.9225742011599576,Divorced and is a Parent,Divorced and is a Parent,1613,13
4026,6.0544363493238305e-06,1.1099557441452639e-05,0.0002648757980212292,1.1958952850368294e-05,9.935895220317786e-06,2.7030448739840416e-06,0.07662432039919213,5.4345247099115545e-05,0.923014706668952,Divorced and is a Parent,Divorced and is a Parent,1613,14
4027,1.4323021287657745e-05,1.543404538613991e-05,0.00018058229385891128,1.7059724487216632e-05,1.1287021520623273e-05,4.2410535529019884e-06,0.07628018079902692,7.03609597696051e-05,0.9234065310811099,Divorced and is a Parent,Divorced and is a Parent,1613,15
4028,3.388239257359686e-05,2.1460132349317315e-05,0.0001231080821376144,2.4334889893614314e-05,1.2821245505086417e-05,6.653846386289299e-06,0.07593382985712237,9.109204563622734e-05,0.9237528175083959,Divorced and is a Parent,Married is a Parent,1613,16
4029,0.0007180890760377986,0.0006585247988995742,2.1247527114929208e-05,0.0010510171156704984,2.9001383883317386e-05,0.00025088034380993575,0.8113452707504516,0.0024510566345554673,0.18347491236957686,Married is a Parent,Married is a Parent,1613,17
4030,0.0017005187782331364,0.0009166181167844931,1.4500516497070226e-05,0.0015008277127788962,3.297867968599396e-05,0.00039403003695925106,0.8085241184001859,0.0031766233638120286,0.18373978439506325,Married is a Parent,Married is a Parent,1613,18
4031,0.00401920130280762,0.001273385656220175,9.876743284777765e-06,0.002138981885386224,3.742855162088387e-05,0.0006176568142303499,0.8041470339312652,0.004108973304694063,0.1836474618104908,Married is a Parent,Married is a Parent,1613,19
4032,0.6349803198892446,0.09252236589093896,0.1799709975211786,8.902235983946298e-05,0.028431670278182213,2.6302123039373365e-06,0.06392754146893294,4.90845037602089e-05,2.6367875618918583e-05,Not Sexually Active,Not Sexually Active,1616,8
4033,0.607627515565904,0.12363967117825868,0.1797185159408716,0.00012414772642636417,0.026710327027405844,3.6874157148800584e-06,0.062068857015490655,8.074722417046124e-05,2.6530905757556897e-05,Not Sexually Active,Not Sexually Active,1616,9
4034,0.5746508238916377,0.1632895484426668,0.17736689300158612,0.00017110703801019822,0.02479964542806622,5.109081543253082e-06,0.05955920996116662,0.00013128050342070899,2.638265190249415e-05,Not Sexually Active,Not Sexually Active,1616,10
4035,0.5355252864991917,0.2125045736362013,0.17248909358606074,0.00023238405364375047,0.0226892993334973,6.975460972923751e-06,0.0563162146356413,0.00021032079375567244,2.585200103513803e-05,Not Sexually Active,Not Sexually Active,1616,11
4036,0.49021154831205127,0.27164754374896666,0.16477007104143412,0.00031000762804945554,0.020390332375312622,9.354715831994177e-06,0.05230528706471242,0.00033097241445674764,2.488269918454069e-05,Not Sexually Active,Not Sexually Active,1616,12
4037,0.44949180377667897,0.31035594959239876,0.17767711249419182,0.000507684553586373,0.01613901224930904,3.1813601005562764e-06,0.04521170065499192,0.0006027877746143265,1.0767544128319513e-05,Not Sexually Active,Not Sexually Active,1616,13
4038,0.3971401563792632,0.38292704979658954,0.16381989613102388,0.0006536999876723556,0.013999052467832647,4.118025066793046e-06,0.04053045204797305,0.0009155719760372183,1.0003188541330733e-05,Not Sexually Active,Not Sexually Active,1616,14
4039,0.34228737512101215,0.4608897708275489,0.14734210083386634,0.0008210848831773427,0.01184528145272439,5.199842565529171e-06,0.03544354108065511,0.0013565805933053701,9.065365145047976e-06,Single and Sexually Active,Not Sexually Active,1616,15
4040,0.28744188777028545,0.5404931444754987,0.1291216795102334,0.0010048696585956505,0.009765719015721567,6.397399921424523e-06,0.030199855073106706,0.0019584424116416673,8.00468499557695e-06,Single and Sexually Active,Not Sexually Active,1616,16
4041,0.23521257525070408,0.6176388636434244,0.11026121654957648,0.0011983473362246067,0.007845386962506707,7.669518714669425e-06,0.025074017110449348,0.0027550362412619494,6.887387137758761e-06,Single and Sexually Active,Not Sexually Active,1616,17
4042,0.18780367436692505,0.6886714966539507,0.09187121523370913,0.001394404463090663,0.006149751712335088,8.971515050579474e-06,0.020313092427722078,0.003781611364604507,5.782262612459351e-06,Single and Sexually Active,Not Sexually Active,1616,18
4043,0.14665398589359568,0.7509929146090856,0.07486561220574153,0.0015868689101424744,0.004714623676334439,1.0263836060198904e-05,0.01609438586699906,0.005076597257238327,4.7477448027144875e-06,Single and Sexually Active,Single and Sexually Active,1616,19
4044,1.8134640244523413e-05,0.9324004049473408,0.023219965947085495,0.0313435908943152,0.0035602658225428016,0.009401637217853831,1.6629665438454696e-09,4.2633746583503824e-05,1.3365121067248413e-05,Single and Sexually Active,Single and Sexually Active,1617,8
4045,0.00012556659005156034,0.8139209586576442,0.1523866354322919,0.012372222146220113,0.012565682383812941,0.007880971810422377,4.437703889626692e-08,0.0006570029917385806,9.091561077942634e-05,Single and Sexually Active,Single and Sexually Active,1617,9
4046,0.00011395667517144537,0.6891697050626041,0.23423019876727397,0.021823189967648374,0.025495073255847326,0.028352660703340214,5.7913634886662854e-08,0.0006260875159015034,0.0001890701385782571,Single and Sexually Active,Single and Sexually Active,1617,10
4047,8.721606755485715e-05,0.7365747968481141,0.18707370668110646,0.024340946722979397,0.019156345450900808,0.03179103612362597,4.497240715431825e-08,0.0008237545106546663,0.00015215262265672123,Single and Sexually Active,Single and Sexually Active,1617,11
4048,6.575646409031843e-05,0.7755195502805161,0.14718645160736785,0.02674495785468993,0.01417928316548632,0.035115654210739096,3.440302756060461e-08,0.0010676915035469868,0.00012062051053582972,Single and Sexually Active,Single and Sexually Active,1617,12
4049,4.8963698099163084e-05,0.8064221631797452,0.11437121322885298,0.02902285811271472,0.010365486725065473,0.03830810364832809,2.5992077996907043e-08,0.001366745260230948,9.444015488561683e-05,Single and Sexually Active,Single and Sexually Active,1617,13
4050,2.6903199486343964e-05,0.9261509752508948,0.04040567601315435,0.01742569253087498,0.0024553546626088175,0.011396729949607156,1.0224240220197769e-08,0.0021136220427047108,2.5036126428425108e-05,Single and Sexually Active,Single and Sexually Active,1617,14
4051,2.6392094096023126e-05,0.8476761900111166,0.06713401691751439,0.03322498706581355,0.005385036711896468,0.044319877780319025,1.4423072889233595e-08,0.0021772047656444847,5.628023052648626e-05,Single and Sexually Active,Single and Sexually Active,1617,15
4052,1.917632923437265e-05,0.860113087842737,0.05090347056179539,0.03518187232665801,0.0038413153299726105,0.0471785197948726,1.0633053607116029e-08,0.0027195492799373007,4.2997901739154824e-05,Single and Sexually Active,Cohabilitating,1617,16
4053,1.3858089955265442e-05,0.4513394994637834,0.05648402719371243,0.3067979420650619,0.027751905264508187,0.1521120601850818,1.0270574570600585e-06,0.005499680680439678,3.574589350868694e-16,Single and Sexually Active,Cohabilitating,1617,17
4054,9.927656882650933e-06,0.4515238244875276,0.04222621641715773,0.3203010232144787,0.019518024174594122,0.15964714688386783,7.46529031474679e-07,0.006773090636459575,2.6925842969129654e-16,Single and Sexually Active,Cohabilitating,1617,18
4055,7.0603930586978275e-06,0.44843214458996794,0.03133844353363973,0.33197314115708454,0.013627545373478704,0.16634027397352583,5.386881234418252e-07,0.00828085229112087,2.013497978776689e-16,Single and Sexually Active,Cohabilitating,1617,19
4056,6.647355392942792e-05,0.5213964813658498,0.2336315364808638,0.18036377759779304,0.017739266468602393,0.04673398785300968,1.8712724467842863e-05,2.0343159978687532e-05,2.9420795505381226e-05,Single and Sexually Active,Single and Sexually Active,1621,8
4057,6.083411229785671e-05,0.4494342011572207,0.2266491419052949,0.24521819630626113,0.018219300631128293,0.06034810662231445,1.8650006181701248e-05,2.5096518642079416e-05,2.647274065909223e-05,Single and Sexually Active,Single and Sexually Active,1621,9
4058,5.3663841835576405e-05,0.37342247223580105,0.21194003526959937,0.32136041065521254,0.018036989636029163,0.0751157081164969,1.7916668006031694e-05,2.9843163372984278e-05,2.2960413646293888e-05,Single and Sexually Active,Single and is Parent,1621,10
